system:index,LOCALIT,bare_25km,built_25km,crops_25km,flooded_vegetation_25km,grass_25km,label,shrub_and_scrub_25km,snow_and_ice_25km,trees_25km,water_25km,.geo
0,L10032189,0.0554043391,0.09990483323,0.1879477536,0.04198596254,0.07656335963,2.193245426,0.05793774472,0.03713777514,0.1953009064,0.2477795415,"{""type"":""Polygon"",""coordinates"":[[[-82.5392294625003,42.82033763840897],[-82.53388598468831,42.81913157692185],[-82.52547011045785,42.81824149278662],[-82.52458587752756,42.81815709700314],[-82.51828767638423,42.818213010156676],[-82.51450449151626,42.81749011774013],[-82.51092597965241,42.817564155251496],[-82.50611742618098,42.81674037771839],[-82.49875014759814,42.81703013859675],[-82.49336340803322,42.81635546026429],[-82.48486163674848,42.81626940830007],[-82.4836087743425,42.81626941433917],[-82.48125997983234,42.81651488976953],[-82.47460701639767,42.81589202731935],[-82.46610790198693,42.8160689230369],[-82.46366876950982,42.816144406471096],[-82.45602561747468,42.81718572705624],[-82.44843070617338,42.817748720421214],[-82.44595593404992,42.8179575163461],[-82.44120691307349,42.81886933611334],[-82.43805964822721,42.81889503556022],[-82.43730587077437,42.81906255122751],[-82.42800584385681,42.81924847525355],[-82.42699537945701,42.81948611010057],[-82.42374167265952,42.81956108788274],[-82.42178020190647,42.82002902472802],[-82.41970744758994,42.82010906612958],[-82.4034223317579,42.82427481257672],[-82.37989502585143,42.827384721384696],[-82.37926815996158,42.827613216111466],[-82.37857978745392,42.82770648358158],[-82.35851744657174,42.835099514085755],[-82.34142542699544,42.839163949872884],[-82.32474731426193,42.84746671050723],[-82.30235931596647,42.855608005595],[-82.3018437476524,42.85595547117397],[-82.30121771596471,42.85618561656009],[-82.28487147396805,42.867298999492085],[-82.2697746965349,42.87480046319256],[-82.25671812582729,42.88634363660086],[-82.23857464915672,42.89854825954468],[-82.2382112841809,42.89898725970728],[-82.2376971394703,42.89933614318482],[-82.22638748709026,42.91313623965874],[-82.2144658844702,42.92365863636517],[-82.20612591586278,42.93772210205468],[-82.19361190576164,42.952813931956484],[-82.19342986413544,42.953309737870796],[-82.19306856805545,42.953749794839474],[-82.18757795362374,42.96897384969542],[-82.17991477226117,42.98187552549887],[-82.17750588355342,42.9956825393683],[-82.17449690566774,43.002107216842425],[-82.1742849436909,43.00540637995354],[-82.17108350118055,43.01410913539079],[-82.17109774047597,43.01462242633914],[-82.17091840061855,43.01511879429888],[-82.17143806649976,43.030433709227175],[-82.16892118135422,43.044836604660304],[-82.16916310542317,43.05107105074946],[-82.16931907241032,43.05376923561193],[-82.17080035915657,43.05959270282731],[-82.17041950079162,43.065509358345665],[-82.17270331234613,43.0724442636113],[-82.17284573833797,43.077568221872205],[-82.17307049918,43.07849294807612],[-82.1730731664327,43.07857141104067],[-82.1731103016702,43.07865670320895],[-82.17433845842237,43.08370914037273],[-82.17440411813625,43.08395905253194],[-82.18006125030249,43.095975076451694],[-82.18520700538295,43.11617172244592],[-82.18886060222515,43.121460568452214],[-82.19076055651978,43.12721914802154],[-82.19699506767022,43.1351760904251],[-82.19904466572598,43.140074032816415],[-82.21074210131623,43.15311406338694],[-82.22439136965743,43.17284021852217],[-82.22993126965865,43.17717174216539],[-82.23396653058339,43.18231232673937],[-82.24209842521486,43.18803606072151],[-82.24671656211692,43.1931752512351],[-82.26503036266435,43.204594453940445],[-82.28379712822516,43.21924230899727],[-82.290783748884,43.2222693474614],[-82.29663585597096,43.22638030531884],[-82.30364396575338,43.229961497790086],[-82.30459978220463,43.230435597673264],[-82.3091023288941,43.23204516568769],[-82.31291588604624,43.23441852525248],[-82.33754490636665,43.242510511691464],[-82.33956666073253,43.24338492127903],[-82.34696709261779,43.247000704024344],[-82.3490359647483,43.247479591198015],[-82.35870092737608,43.251657493946595],[-82.369945507085,43.253769711888566],[-82.38284287726903,43.25836869110028],[-82.3877862971371,43.258994531473235],[-82.3923618873925,43.26049423078454],[-82.41567608223323,43.26288098969153],[-82.43003894071788,43.26619434702374],[-82.43684936501401,43.26631135410974],[-82.44310515400073,43.26748179272395],[-82.45316105606497,43.26724979351765],[-82.46872455653005,43.26920927434681],[-82.47371153102712,43.2688009180363],[-82.47868168101218,43.26930648281868],[-82.48724607632835,43.26920244590289],[-82.48895473780297,43.269164356979815],[-82.48988018941581,43.26914415089261],[-82.50343219903519,43.26743397976203],[-82.51718251850029,43.26766100220048],[-82.52538524445283,43.266068621611055],[-82.52973706216142,43.2660405632576],[-82.53913393225581,43.26398359744429],[-82.54892042226328,43.26346817298983],[-82.55726401211858,43.26206021478494],[-82.55796199907599,43.26193495202689],[-82.56635218642536,43.25947168757536],[-82.57575579792277,43.25827855395298],[-82.5852286808417,43.25489747036763],[-82.59727542807663,43.252804506763106],[-82.60055692699278,43.25144449033081],[-82.60138709483269,43.25128267285833],[-82.60321740122853,43.25047523015755],[-82.6043551825123,43.250250691657065],[-82.60688823915929,43.24912535531102],[-82.61318893738314,43.24774123692349],[-82.62315039868953,43.24302764380759],[-82.63021806667926,43.2411515373373],[-82.63168285509205,43.24036931415517],[-82.6365756284448,43.23897285515456],[-82.63713710741742,43.238657676358535],[-82.63876985559324,43.23817689061872],[-82.6499211790802,43.23177632474853],[-82.65398342350595,43.23032267325091],[-82.65816063547588,43.22754547054336],[-82.67297987291211,43.2213894556685],[-82.67966877485878,43.21749852322773],[-82.68033380713383,43.217100502201895],[-82.68384213324828,43.214309688161386],[-82.68411232049961,43.21414676594674],[-82.68622524115285,43.21314469258279],[-82.68800846977175,43.21163509563794],[-82.68852761036648,43.21138845384302],[-82.69301915841965,43.20757980903196],[-82.70044657709373,43.20360459796357],[-82.70179634566198,43.202321871406106],[-82.7055473264941,43.20021152870549],[-82.7064897484628,43.199270042919714],[-82.70716751432484,43.19888019575131],[-82.71576842766105,43.19009039645972],[-82.71653134377632,43.18961184086176],[-82.7196249402042,43.18614815894394],[-82.71980479165774,43.185964294050464],[-82.72119998542281,43.18456964893878],[-82.72193501151713,43.183984092587856],[-82.73493170728041,43.17422759258393],[-82.73597011804935,43.172800008470496],[-82.73912459846397,43.17028551355872],[-82.74107525112028,43.16739874250952],[-82.74288873694387,43.16590121407804],[-82.74382346331868,43.16445450610061],[-82.74525163890341,43.16324099159236],[-82.74974939973808,43.15793668774675],[-82.75008716110396,43.15752568639818],[-82.75155041098945,43.154990311889286],[-82.75339926111006,43.15322965145547],[-82.7543906905068,43.151368197350884],[-82.75682905503469,43.14892724139241],[-82.75767587299634,43.1472171461223],[-82.75769346242484,43.147199135473954],[-82.7579454042914,43.146672823347885],[-82.76180791552315,43.138871285491106],[-82.76399804677263,43.13641425809343],[-82.76609571596288,43.13135084467699],[-82.77568094043586,43.11814928731211],[-82.77666707433912,43.11467263745302],[-82.77756180329409,43.11334586212323],[-82.77800923231783,43.11149168218387],[-82.77995155530343,43.10847944759655],[-82.7805596125914,43.105672870604224],[-82.7814348735664,43.10425442225455],[-82.78175342901797,43.10260632856857],[-82.78381801601509,43.09902195029145],[-82.78448487700689,43.094806914140236],[-82.7848805293411,43.09406254601129],[-82.78626921022705,43.089414845501324],[-82.78636161715322,43.089227853453664],[-82.78664543944602,43.08815554005718],[-82.78670118151797,43.0879689570179],[-82.78680200639143,43.087607478463],[-82.7868071222325,43.08754466671984],[-82.7879822919595,43.08310424252056],[-82.78808285792661,43.082693759355635],[-82.78832927778987,43.077628913578664],[-82.78914525275125,43.075655434734145],[-82.78921901206239,43.070385065685606],[-82.79329368154232,43.05599415271514],[-82.7926321368678,43.049896398235944],[-82.79352094325172,43.04578594435524],[-82.79314392519896,43.043616984647706],[-82.79357073077543,43.04140440490558],[-82.79321267481936,43.03958713470907],[-82.79378402878255,43.03596874960627],[-82.79172504192371,43.02710325536283],[-82.79195718988896,43.02424719723866],[-82.79106343889505,43.02137546311533],[-82.79116608369016,43.01926160687486],[-82.78998169113268,43.01583571389831],[-82.79003266274044,43.01218659498523],[-82.78795604733374,43.00676007803341],[-82.78643552312279,42.99272033076396],[-82.78323075403965,42.98653166194622],[-82.78258672924255,42.98281932168316],[-82.7817664957572,42.98143607251478],[-82.78120481547316,42.97857965263527],[-82.78002531096467,42.97667771906451],[-82.77926344129857,42.973391167882866],[-82.77338183161643,42.96450554340051],[-82.77271395661333,42.96235531878568],[-82.77050479651442,42.959441561794875],[-82.76991184432418,42.95772302975794],[-82.7685665354006,42.95604417557096],[-82.76666292753022,42.95106034220911],[-82.7620841835471,42.9456624213741],[-82.75572462671519,42.9333601404133],[-82.74996387431364,42.92775130474934],[-82.74809004961351,42.92458497653437],[-82.74734094771043,42.92392301724409],[-82.74539155222924,42.9207734127486],[-82.74325708914918,42.91894968330399],[-82.74148102869155,42.916261500741136],[-82.73191027230594,42.908486160246504],[-82.730669831749,42.90684682291064],[-82.72711409872811,42.904261697694174],[-82.72607612867604,42.90296375339187],[-82.72564750019453,42.90266663104134],[-82.72095855833562,42.89712841539638],[-82.71348015734289,42.892199256638804],[-82.7036600475706,42.882620931612735],[-82.69755690345409,42.87827366677535],[-82.69723594393054,42.8780512792051],[-82.69300504433978,42.87585698393811],[-82.69282646920584,42.87569884878885],[-82.69249490019148,42.87553389336756],[-82.68902949149577,42.872566957126544],[-82.68588905343948,42.87105969079687],[-82.68348925150639,42.869106314736285],[-82.67104354447775,42.86345347246694],[-82.66920986545342,42.86211754431411],[-82.66584588145307,42.86077265175698],[-82.65658969450283,42.854659895961724],[-82.6426597713617,42.84972218864376],[-82.62657616459877,42.84136369276471],[-82.62129196836406,42.84002066175172],[-82.61661596984298,42.837771213867065],[-82.61256311432308,42.83685972646254],[-82.60991155495708,42.835652691974225],[-82.59602647080366,42.83280637285771],[-82.59585840184128,42.832756600515324],[-82.593225537458,42.83170133430351],[-82.59117548844988,42.831369660326104],[-82.59100761619875,42.831319936840735],[-82.59039854146158,42.831146689373945],[-82.59024431088879,42.83112038905869],[-82.57867226891713,42.82700883791309],[-82.5647988765054,42.8252808889518],[-82.56044984182127,42.82389825368119],[-82.5565166132622,42.82353286363227],[-82.54481283645819,42.820548972369465],[-82.5392294625003,42.82033763840897]]]}"
1,L1009347,0.03961479382,0.2558740543,0.03803611555,0.04762393521,0.0449114956,2.253987333,0.03721710652,0.03495249327,0.06897906828,0.4327548591,"{""type"":""Polygon"",""coordinates"":[[[-82.9382180112247,27.819011385340882],[-82.93816689200632,27.818482112716143],[-82.93810918346924,27.818349851943108],[-82.93611555164154,27.806229681888873],[-82.93403281349036,27.800271030896127],[-82.9337010399975,27.79936640501302],[-82.93154556812934,27.795471385123356],[-82.93052166135124,27.791230350731972],[-82.92562639335262,27.783178353484224],[-82.92298268665868,27.775225542034413],[-82.91980655442387,27.770832471649936],[-82.91956626458247,27.770174216173984],[-82.9153506664339,27.764668585496498],[-82.91370985354838,27.762398616406184],[-82.91234359390879,27.759263753676258],[-82.9100334063755,27.7565809589292],[-82.90216872344483,27.742355142089146],[-82.89887185734098,27.739146952382608],[-82.89655201960342,27.735327147870695],[-82.89229552764662,27.730356710676162],[-82.89206792105759,27.730098427818767],[-82.88764874533479,27.72632929896712],[-82.8843433845189,27.721752529357023],[-82.87983919769772,27.718262919479475],[-82.87934869076012,27.717621594681937],[-82.87287568720981,27.712867226897323],[-82.8714839428339,27.711788724677124],[-82.86888941064001,27.708772322950175],[-82.86517007577838,27.706336332789792],[-82.85393479873191,27.695391942008747],[-82.84751604469805,27.691906836991475],[-82.84571597017457,27.690297416274518],[-82.84503235691729,27.689961065756922],[-82.84045049381466,27.68604874700598],[-82.83502122954148,27.683520175015875],[-82.83040682519851,27.6799410282831],[-82.8250860988154,27.677744022935926],[-82.8241878071422,27.677083445347048],[-82.81533393574469,27.673675912120206],[-82.81127219902477,27.671012380690716],[-82.80568563094602,27.66918203795586],[-82.79284177312503,27.66220006258194],[-82.78876668407418,27.661210941369305],[-82.78796556654838,27.660750625234655],[-82.78375559971974,27.65962801720575],[-82.77702716915933,27.65649008068878],[-82.77360911616638,27.655871280155424],[-82.77093453424715,27.654568973936694],[-82.76909259002836,27.654204867839915],[-82.76631644085906,27.65291357766916],[-82.74256291880756,27.64863586190647],[-82.7193567370854,27.64243702018162],[-82.71741318568617,27.642419974930373],[-82.71657268520997,27.642200269551783],[-82.70829509299266,27.6421717055236],[-82.7010054547452,27.64072696751129],[-82.69925218956206,27.640824853222544],[-82.69610256412419,27.640256255800423],[-82.68906949520704,27.639971490722882],[-82.68780573141841,27.639935826557807],[-82.66695975242955,27.641968006888337],[-82.64771035625246,27.641790755164934],[-82.6470865848496,27.641945234524336],[-82.64492323757638,27.641936738434037],[-82.63527462106886,27.644381552491954],[-82.62949556901005,27.644701369570924],[-82.62538635917223,27.646011277090484],[-82.61658313556092,27.64686581618562],[-82.59670779876564,27.654146043655615],[-82.57602567904736,27.659377305657422],[-82.56613920445753,27.66488075440923],[-82.5620633672503,27.666177692174593],[-82.55972041438697,27.66768419606903],[-82.5503555144993,27.67110985477874],[-82.53355570057471,27.683009943747727],[-82.51533538289053,27.6931416310343],[-82.50664646282405,27.7017887304177],[-82.50405020954923,27.70345597887166],[-82.50302627150458,27.704623533800866],[-82.49437046372555,27.710748717206297],[-82.48198017051381,27.726325880604474],[-82.46766843782746,27.740555617685168],[-82.46160258234066,27.751830013937287],[-82.46006327967896,27.753583179251695],[-82.45977304708101,27.754230934465017],[-82.45307678442764,27.762641831266112],[-82.446084721494,27.780660698310683],[-82.4368229377521,27.79786009117579],[-82.43448840499475,27.810531004316317],[-82.4342005913934,27.81127214623249],[-82.43361221874667,27.812583794330948],[-82.43358205267812,27.812864894230927],[-82.42977278728607,27.822672728740123],[-82.42908157559754,27.835445795232673],[-82.42794402886179,27.838859235702746],[-82.4279149466318,27.8461930273561],[-82.42527556762198,27.86050538296459],[-82.42523157341618,27.86674221400375],[-82.42528065759443,27.87243214237887],[-82.42664462518556,27.880454772300865],[-82.4263403299468,27.886072290481277],[-82.42729062259515,27.889576773790857],[-82.42772814666662,27.893275538991205],[-82.42769220048487,27.90233099850152],[-82.43217625738956,27.916132535542342],[-82.43267689043422,27.921715177149796],[-82.43373529807387,27.92418354704674],[-82.435259100255,27.933769327280448],[-82.43594264661309,27.93511216075294],[-82.4359574380909,27.93519906631458],[-82.43711725307026,27.937419600732337],[-82.43781524118592,27.938790702767783],[-82.43811953851996,27.940392460603686],[-82.44291950633973,27.949184402558362],[-82.44752192090995,27.963337401671698],[-82.4550595423285,27.973889236529626],[-82.45814102100174,27.981067945164398],[-82.4611372589665,27.98458157925504],[-82.46474124378415,27.991653892131136],[-82.46791394197969,27.99494005820076],[-82.46934574614816,27.99755985497882],[-82.47815166261242,28.006200243256547],[-82.48588401075912,28.01701432553996],[-82.49053484567068,28.02170929702073],[-82.49142189425544,28.022580041301982],[-82.4971994945334,28.02684805502561],[-82.5013970824535,28.031765040565816],[-82.50716083624573,28.03556798078822],[-82.5113948901528,28.03994852531905],[-82.514262101872,28.041611541009523],[-82.51744892002533,28.0447350865366],[-82.52293374433803,28.048667907630296],[-82.52328622453801,28.048913552636066],[-82.53260304786814,28.053696113028188],[-82.53643008013874,28.05685790672544],[-82.54002791766555,28.058468068148564],[-82.54658287355751,28.063304747236742],[-82.55297537394026,28.065778421599916],[-82.55901157252954,28.06975633596563],[-82.56786730356738,28.072682746025972],[-82.5715120127164,28.07479392238324],[-82.57620826955613,28.07606576080922],[-82.58547109122158,28.080814650921216],[-82.59433537299334,28.082755354535507],[-82.60059391401657,28.085552209429327],[-82.6067571911749,28.086573873357437],[-82.6124710955039,28.088781525071543],[-82.61884658342335,28.089514891013657],[-82.62638868858882,28.09200306701494],[-82.6333142502001,28.093256793590736],[-82.63472169130526,28.093493648935556],[-82.64547416826461,28.093938948539172],[-82.65530343051418,28.09608608051167],[-82.66264248352944,28.095824318190235],[-82.67130787941146,28.09725649233169],[-82.67837493549689,28.09744196183181],[-82.68477805658773,28.097531353390192],[-82.68482156432239,28.09752650185368],[-82.68963884573319,28.097586059526662],[-82.69006327814691,28.09758610842183],[-82.69523618629263,28.096936382546],[-82.69596465528379,28.096926541356307],[-82.70099368338703,28.096224818179557],[-82.70659355898907,28.096454132048006],[-82.71177230623888,28.09535194733964],[-82.72584490843148,28.09536014817802],[-82.7296476407015,28.094386454270797],[-82.73049313604234,28.094378974227347],[-82.74004820723755,28.09183463177062],[-82.75240465303696,28.09065854234819],[-82.7551323585835,28.08966765426944],[-82.75615659063911,28.089552899404318],[-82.75726051043766,28.089130299831986],[-82.76129105645691,28.088622030234344],[-82.764475128286,28.087350405519242],[-82.76702625710612,28.086993128130395],[-82.78071723090045,28.08129815588345],[-82.79493246357998,28.07765109300261],[-82.7964508974046,28.07679967138896],[-82.79936250618276,28.07602279930495],[-82.81093028527212,28.06938220099031],[-82.81891789931507,28.066475813572133],[-82.82181490649404,28.064432846540218],[-82.8268184655975,28.062431429975273],[-82.82777222228971,28.06170993738841],[-82.83208626061112,28.0599129137603],[-82.84509331138649,28.0497601230642],[-82.85964385706373,28.041398042312515],[-82.8684730236324,28.03233943485135],[-82.86860615971734,28.03225458756631],[-82.86909613967818,28.031700047126783],[-82.87106241833169,28.029682354003757],[-82.8750891139649,28.026839229078025],[-82.87615454937813,28.0255022305776],[-82.8859439370016,28.017853298342295],[-82.8952099439723,28.00489496365263],[-82.90652488604584,27.993274817990557],[-82.9114236112304,27.983767313270523],[-82.91280879408288,27.98219775615807],[-82.91516059642484,27.976981662194017],[-82.92430813730854,27.96417738411089],[-82.92909833494431,27.94944861495016],[-82.93627918353663,27.935498807527484],[-82.93766371404251,27.92704416455514],[-82.93938337529586,27.923225950650533],[-82.94002985549739,27.91727169803022],[-82.94030930617771,27.91660694396365],[-82.94049066847215,27.91440296776356],[-82.94414006826953,27.903171502698505],[-82.94407975640631,27.887847118665086],[-82.94656108744965,27.872680413121852],[-82.94647789340735,27.86644389443738],[-82.94642457405514,27.864606851136376],[-82.94599109275254,27.862336091859433],[-82.94623971160077,27.860043735572898],[-82.94581804922575,27.853817934814224],[-82.94576297330073,27.853158126077602],[-82.94391388226522,27.845678488457313],[-82.94389037473177,27.839699733302727],[-82.94324064963621,27.837749929541264],[-82.9432348821121,27.836117340075624],[-82.94165315018218,27.831364147717718],[-82.94162670513644,27.83057215583155],[-82.93897790601983,27.823323901599235],[-82.93887816923723,27.823024126135156],[-82.9382180112247,27.819011385340882]]]}"
2,L10139371,0.03691544004,0.1132364465,0.1556277122,0.04146669322,0.1336378104,2.41657583,0.0721227229,0.03299493505,0.3592073389,0.0547526555,"{""type"":""Polygon"",""coordinates"":[[[-122.80001021202843,44.278453488049],[-122.80087960068565,44.279704026334265],[-122.8014729449761,44.28016468506359],[-122.81447584001282,44.29537108898116],[-122.82064996429064,44.299392455970136],[-122.82537929836874,44.30431616443356],[-122.85335855672182,44.320681678308134],[-122.85556201503397,44.32211496474713],[-122.8610279561938,44.32634947377281],[-122.86412421747474,44.327683365123576],[-122.88010829178587,44.338074016245415],[-122.88761436301318,44.34069672701747],[-122.89408595568453,44.34447527838325],[-122.92482060647612,44.35380267330089],[-122.93707698402528,44.359070203827834],[-122.94400705891884,44.36037779440916],[-122.95988140263165,44.365910558803186],[-122.96811816905493,44.36692366540601],[-122.97581448822578,44.369253648737725],[-123.00352237411073,44.37158770214077],[-123.02293660639707,44.375236826326116],[-123.0341823624208,44.37502675935433],[-123.04739707747761,44.376642769658204],[-123.05612220482863,44.37672954657866],[-123.05907643311255,44.376729505572044],[-123.06167918415602,44.3764643226813],[-123.06400484306646,44.376658705602374],[-123.08567352464155,44.37405081011567],[-123.11170410108626,44.37354861839199],[-123.12899928097892,44.369584001204906],[-123.1469769255891,44.36773966682525],[-123.17106110835226,44.359928929350225],[-123.19623512419197,44.354141458163056],[-123.21127706447685,44.346870570929866],[-123.22780420802526,44.34149833042864],[-123.24785194736134,44.32917544564577],[-123.26973723512637,44.318576533676314],[-123.28132095834356,44.30858345157462],[-123.29507289288243,44.30011547361212],[-123.30948262863396,44.28426977021221],[-123.3263306860771,44.26971087958661],[-123.33353535812236,44.25779702951195],[-123.34341689202155,44.24691291079623],[-123.35104899120402,44.22881395491982],[-123.36152541721569,44.211461723622925],[-123.36378720685202,44.19858028012123],[-123.36901995750843,44.18615113506718],[-123.3692850254462,44.16724517686014],[-123.37257354448052,44.148486038008876],[-123.37231014102674,44.14225195037008],[-123.37208580798678,44.138609449779494],[-123.3698080193969,44.1299070800848],[-123.36982973218859,44.12835591758849],[-123.37002122350319,44.120925797165626],[-123.36166597785889,44.09877878201347],[-123.3557728125526,44.07622746204518],[-123.35016657547581,44.06826948858633],[-123.34692375302441,44.05965999340933],[-123.33031151575953,44.040066090926956],[-123.31590988845963,44.01959012882576],[-123.3074455562447,44.013070858547565],[-123.30099687529642,44.005452365166825],[-123.27746492443953,43.98996306543674],[-123.25571558266746,43.97318342136968],[-123.24506893846147,43.968618103539065],[-123.23593146680206,43.96259320512986],[-123.21799576301487,43.95621717522341],[-123.21616332360158,43.95514892801955],[-123.2083453495811,43.95278478666072],[-123.20735290337565,43.95243173209903],[-123.17998641726278,43.94067372415497],[-123.16800092730617,43.93842228462746],[-123.15689971751502,43.934466576249676],[-123.14119196502028,43.932448011169434],[-123.1349057870432,43.930541575083204],[-123.11907880133693,43.92921764097313],[-123.09471377442722,43.9246245376636],[-123.08233471209255,43.924864050269505],[-123.07014582147009,43.92328945142504],[-123.06148876812925,43.92315103263652],[-123.0578328561353,43.92312889236372],[-123.05260715076494,43.92363275909434],[-123.04737060453371,43.92319110772313],[-123.02441605176679,43.92596689412615],[-123.00661843575614,43.92629989918977],[-122.99349841561352,43.929314898170766],[-122.97047745565979,43.93151937266624],[-122.96565215492092,43.933050821818526],[-122.96045096576749,43.93367628806371],[-122.93291659938848,43.94321325887476],[-122.92263624502716,43.94556790303656],[-122.91588373682521,43.948829828982085],[-122.88979348915818,43.95708973298797],[-122.88574913421874,43.95952800521215],[-122.88099317484733,43.96117146956437],[-122.85328760688445,43.97903211459632],[-122.84938956145352,43.98091075454958],[-122.8473518313129,43.9826600122514],[-122.8221514690944,43.99782490105565],[-122.81920856723983,44.00097757275156],[-122.81527400841547,44.00350956514447],[-122.79465384447383,44.02726655596121],[-122.77292192536777,44.050509547332425],[-122.77131588700829,44.05412735835864],[-122.76851600515907,44.05734792501128],[-122.75791457052652,44.08429747027784],[-122.7460523787971,44.11097562634399],[-122.74591443697152,44.11477181955903],[-122.74447466692678,44.118425922260506],[-122.74476337076892,44.146430432537954],[-122.74374445254881,44.17442616837061],[-122.74502467388716,44.17792019205581],[-122.74497394822129,44.17998192041324],[-122.74511341961818,44.180349853294324],[-122.7451293889482,44.18189633697373],[-122.74653922551153,44.18805080562815],[-122.74745257262617,44.19171864227085],[-122.75874125616266,44.216277848313226],[-122.7682155641238,44.241228852361985],[-122.77256656233769,44.24632623265523],[-122.77517895941713,44.252000471057464],[-122.79561943769556,44.273316173215505],[-122.80001021202843,44.278453488049]]]}"
